plaque6,,plaque5,,plaque4,,plaque3,,plaquenoire,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,
396,36.72035599,396,9.397679329,396,25.81384468,396,24.56559181,396,4.956026077,
395,36.6390152,395,9.218384743,395,25.58153915,395,24.37139511,395,4.972535133,
394,36.59085846,394,9.199196815,394,25.65536499,394,24.48232841,394,4.980637074,
393,36.11806488,393,9.028903961,393,25.50705719,393,24.33349991,393,4.954564571,
392,36.02481079,392,9.054413795,392,25.42451096,392,24.27318764,392,4.953451633,
391,36.09040833,391,8.926158905,391,25.44803619,391,24.24367905,391,4.998048782,
390,35.94762802,390,8.80814743,390,25.36778069,390,24.18571281,390,5.010027885,
389,35.85523224,389,8.725671768,389,25.31384277,389,24.11619949,389,5.039774418,
388,35.7048111,388,8.706536293,388,25.27245522,388,23.98064041,388,5.019937992,
387,35.31535721,387,8.591295242,387,25.22702599,387,23.96975327,387,5.033602238,
386,35.28829956,386,8.500962257,386,25.05855942,386,23.79976463,386,4.996280193,
385,35.25651932,385,8.415120125,385,24.96705437,385,23.93940163,385,5.010221481,
384,35.24477386,384,8.470505714,384,25.13390732,384,23.77544403,384,5.044100285,
383,34.99577332,383,8.334065437,383,25.01222992,383,23.80039024,383,5.020121574,
382,34.80818558,382,8.193827629,382,24.88998795,382,23.77139282,382,5.0101614,
381,34.67720032,381,8.215616226,381,24.860569,381,23.65377617,381,4.982214928,
380,34.56927872,380,8.083036423,380,24.73784256,380,23.62380028,380,4.925801754,
379,34.34417725,379,8.066372871,379,24.74610329,379,23.60691071,379,4.890626907,
378,34.35460663,378,8.062975883,378,24.86315727,378,23.6959362,378,4.873271942,
377,34.01121521,377,7.826673985,377,24.64499092,377,23.38305283,377,4.76485014,
376,33.82562637,376,7.854998112,376,24.59720612,376,23.34592056,376,4.77987957,
375,33.86838531,375,7.71017313,375,24.52243614,375,23.38376617,375,4.691864014,
374,33.54904175,374,7.615496159,374,24.31004143,374,23.20353889,374,4.647729874,
373,33.65130615,373,7.569870472,373,24.37140465,373,23.32569504,373,4.630544186,
372,33.51867294,372,7.452973843,372,24.27601242,372,23.09753799,372,4.647563934,
371,33.41710281,371,7.394815445,371,24.16815567,371,23.12603951,371,4.59329319,
370,33.22220612,370,7.410166264,370,24.22810745,370,23.11752701,370,4.595636368,
369,32.9700737,369,7.296673775,369,24.16419601,369,23.13687515,369,4.644249916,
368,32.90740585,368,7.289909363,368,24.13049126,368,22.97905159,368,4.5930233,
367,32.7443924,367,7.14727354,367,24.17422295,367,23.06543159,367,4.639668941,
366,32.48493576,366,7.047775269,366,24.05587196,366,22.92985153,366,4.486578941,
365,32.36032867,365,7.005206585,365,23.94188309,365,22.87347794,365,4.561433315,
364,32.2942543,364,6.898360729,364,23.8271389,364,22.77405739,364,4.482688904,
363,32.2468605,363,6.721199512,363,23.75562859,363,22.6890583,363,4.482783794,
362,31.94524956,362,6.869535923,362,23.78364563,362,22.6805172,362,4.50840807,
361,31.69966125,361,6.831665993,361,23.68997383,361,22.6538887,361,4.508008957,
360,31.64084244,360,6.609784126,360,23.48533058,360,22.42917061,360,4.528609753,
359,31.46659088,359,6.753750801,359,23.46586037,359,22.47112846,359,4.544700623,
358,31.42402458,358,6.66276741,358,23.35016251,358,22.4659996,358,4.487996578,
357,31.30589485,357,6.603477955,357,23.40983582,357,22.37854958,357,4.56093359,
356,31.09640503,356,6.568095207,356,23.30998039,356,22.37121773,356,4.52943182,
355,30.78240395,355,6.414830685,355,23.18313217,355,22.29051018,355,4.567231178,
354,30.73723984,354,6.343530655,354,23.28959465,354,22.27934074,354,4.503379345,
353,30.74864197,353,6.231719971,353,23.1982975,353,22.20353699,353,4.518323898,
352,30.72418594,352,6.309930801,352,23.20405006,352,22.19857597,352,4.544044018,
351,30.38453102,351,6.292454243,351,23.26193619,351,22.06391335,351,4.511793613,
350,30.08397484,350,6.222741127,350,23.00715637,350,22.22338104,350,4.558930874,
349,29.65578461,349,5.573107719,349,22.9017334,349,21.8488121,349,4.546587467,
348,30.30794334,348,5.599301815,348,22.88481522,348,21.74172592,348,4.482749462,
347,29.92949486,347,6.323278904,347,22.53257751,347,21.59671021,347,4.519337177,
346,29.98606873,346,5.820793152,346,22.78017998,346,21.64451027,346,4.485119343,
345,29.57026672,345,6.003186703,345,22.63471413,345,21.59516907,345,4.805981636,
344,30.1113224,344,6.529381275,344,22.77565765,344,22.57668114,344,5.039643764,
343,29.24158287,343,5.481995106,343,22.57048607,343,22.07809067,343,4.602380276,
342,29.36761665,342,5.51905489,342,22.53174019,342,21.63765335,342,4.509922981,
341,29.30834961,341,5.890423775,341,22.60399818,341,21.70794868,341,4.421559334,
340,29.13222694,340,5.615802288,340,22.24532318,340,21.4683094,340,4.308988571,
339,29.2876339,339,4.804251194,339,22.54476929,339,21.66989326,339,4.674684048,
338,28.82760239,338,5.101477623,338,22.43898582,338,21.89984894,338,4.489489079,
337,28.85917664,337,5.86952877,337,22.36214256,337,21.07475471,337,4.511715889,
336,28.51453972,336,5.342050076,336,22.18305397,336,21.05737114,336,4.522434235,
335,28.23113251,335,5.481552124,335,21.68162918,335,21.38730049,335,4.55427599,
334,28.11296272,334,5.742173672,334,22.31608391,334,21.37481308,334,4.667808533,
333,28.1390934,333,5.066754818,333,22.11568642,333,21.43206215,333,4.595439434,
332,28.2528553,332,5.153415203,332,21.96944046,332,21.14157295,332,4.528455257,
331,28.08939171,331,5.354743481,331,22.10347748,331,21.04232025,331,4.622190475,
330,27.37109756,330,5.014678955,330,21.63928223,330,21.09507942,330,4.260783672,
329,28.19945526,329,5.453153133,329,21.76513863,329,21.32122231,329,4.58758831,
328,26.697155,328,5.044257164,328,21.85726547,328,21.08454895,328,4.566691399,
327,27.22040939,327,5.04034853,327,21.59445,327,20.90437317,327,4.490245342,
326,26.81707382,326,5.219633102,326,21.29508781,326,20.85937309,326,4.637362957,
325,27.28526306,325,5.04219532,325,21.46887016,325,20.58919907,325,4.516569138,
324,26.99066734,324,4.522389412,324,21.31801033,324,20.57962799,324,4.532972336,
323,26.7680378,323,4.693156242,323,21.31528664,323,20.5526638,323,4.657773972,
322,26.40759087,322,4.993997097,322,21.22333717,322,20.58628273,322,4.524580002,
321,26.07461739,321,4.542157173,321,20.99128532,321,20.74867058,321,4.643763542,
320,26.0761776,320,4.775289536,320,21.06673813,320,20.60891914,320,4.64389658,
319,25.97548676,319,4.710782528,319,21.01737785,319,20.33058357,319,4.646580696,
318,26.02806473,318,4.734125614,318,21.14204216,318,20.72130203,318,4.591699123,
317,25.79085159,317,4.887326717,317,20.89115143,317,20.147789,317,4.513744831,
316,25.70038986,316,4.950235367,316,21.15715027,316,20.14645576,316,4.796064854,
315,25.45744514,315,4.532133102,315,20.61115265,315,19.97020912,315,4.494744301,
314,25.69985008,314,4.535191536,314,20.50005913,314,20.2659111,314,4.773188114,
313,25.52242661,313,4.840783119,313,20.65283585,313,20.14862442,313,4.680331707,
312,25.06801414,312,4.686545372,312,20.57739067,312,20.34481239,312,4.657860756,
311,25.21208191,311,4.447173595,311,20.22472954,311,20.2020607,311,4.746790409,
310,24.59482765,310,4.487921715,310,20.38616562,310,19.99661446,310,4.727800369,
309,24.83568192,309,4.657245636,309,20.46759605,309,19.84594345,309,4.701280117,
308,24.55843163,308,4.489761353,308,20.32542992,308,19.8657589,308,4.741055965,
307,24.19020844,307,4.574786663,307,20.19006157,307,19.74035263,307,4.823196411,
306,24.15009308,306,4.037334442,306,19.98291969,306,19.55187798,306,4.613955498,
305,24.19756508,305,4.304045677,305,20.09048271,305,19.43354416,305,4.824164391,
304,23.93419647,304,3.932708025,304,19.8954258,304,19.52224922,304,4.72052002,
303,23.92160988,303,3.9163239,303,19.81801605,303,19.32252312,303,4.646636486,
302,23.44503975,302,3.903104067,302,19.58223534,302,19.26055336,302,4.59994173,
301,23.3502903,301,4.135332584,301,19.69194031,301,19.10387802,301,4.660294533,
300,23.09174919,300,3.701214075,300,19.44123077,300,19.00764275,300,4.588875771,
299,23.44035721,299,4.140764236,299,19.75216103,299,19.05251122,299,4.786453247,
298,23.50524712,298,4.091037273,298,19.55045891,298,18.83935738,298,4.800929546,
297,22.74285507,297,3.873809099,297,19.56491661,297,19.04224777,297,4.771211147,
296,22.45296478,296,3.973179579,296,19.2515583,296,18.75506973,296,4.838879585,
295,22.62241936,295,3.948948145,295,19.15180397,295,18.96832466,295,4.803038597,
294,22.28934669,294,3.969209671,294,19.01443672,294,18.58001137,294,4.708994389,
293,22.51698303,293,3.770935059,293,19.03680992,293,18.71679497,293,4.850100517,
292,22.03881073,292,3.829487324,292,19.06975174,292,18.69020844,292,4.817754745,
291,21.83202934,291,3.916383266,291,18.93762779,291,18.46390915,291,4.801466465,
290,22.05271339,290,3.702968836,290,19.06114006,290,18.59102249,290,4.840045929,
289,21.87688637,289,3.384136677,289,18.51218224,289,18.45267677,289,4.867155075,
288,21.72206497,288,3.818986177,288,18.91636086,288,18.55409431,288,4.859164238,
287,21.71112823,287,3.759337187,287,18.57549477,287,18.51852608,287,4.940147877,
286,21.45782852,286,3.683242559,286,18.44579124,286,18.42723465,286,4.98584938,
285,21.33240891,285,3.804214001,285,18.64578629,285,18.33955956,285,4.894525051,
284,21.34812546,284,3.533454895,284,18.62415695,284,18.25586128,284,4.94119215,
283,21.17076302,283,3.868045568,283,18.61262703,283,18.31651688,283,5.034297943,
282,21.37994957,282,3.518903255,282,18.40963936,282,18.49405861,282,5.105225563,
281,21.09045029,281,3.738390684,281,18.26058388,281,18.17955971,281,4.946755409,
280,20.88948631,280,3.661547661,280,18.17058945,280,17.841465,280,4.92363739,
279,20.55048561,279,3.705302715,279,18.25097466,279,18.16690254,279,4.923336029,
278,20.55438805,278,3.754470825,278,18.0782795,278,18.03492737,278,4.997589588,
277,20.80325127,277,3.762027264,277,18.03802681,277,18.00068092,277,5.130326271,
276,20.37967682,276,3.377928495,276,18.13291931,276,17.84795952,276,5.091151237,
275,19.96599388,275,3.447028637,275,17.71065712,275,17.89717674,275,5.019107342,
274,20.15989494,274,3.454013824,274,17.70345879,274,17.88306046,274,5.073399544,
273,19.81701469,273,3.520889997,273,17.63405609,273,17.78858757,273,5.063444138,
272,19.89352226,272,3.345108747,272,17.7142334,272,17.8033905,272,5.057551861,
271,19.65620804,271,3.235928059,271,17.58322906,271,17.6998539,271,5.039944649,
270,19.44491196,270,3.476928234,270,17.64080811,270,17.58883667,270,5.025211811,
269,19.3181591,269,3.490479231,269,17.59638214,269,17.48060799,269,5.101864338,
268,19.26682472,268,3.179215908,268,17.28746605,268,17.2836895,268,5.062733173,
267,19.14821434,267,3.231014967,267,17.37537575,267,17.29646111,267,5.120127678,
266,18.79196548,266,3.222880602,266,16.97382164,266,17.28016663,266,4.948287487,
265,18.70388603,265,3.281807423,265,17.05805588,265,17.00826645,265,5.018652439,
264,18.58377266,264,3.161445141,264,17.0169754,264,17.05984116,264,4.936678886,
263,18.37646866,263,3.209786177,263,16.79952049,263,16.87800217,263,5.02038765,
262,18.30426216,262,3.220038891,262,16.87303352,262,17.04336548,262,5.074186802,
261,18.16004753,261,3.064394951,261,16.80479813,261,16.98092461,261,5.051241875,
260,18.11825562,260,3.110825539,260,16.6966877,260,16.8109951,260,5.049304008,
259,17.89359474,259,3.063055992,259,16.4827919,259,16.54797173,259,5.066297531,
258,17.74822998,258,3.066931248,258,16.39927673,258,16.72558022,258,5.004449368,
257,17.71526718,257,2.950591564,257,16.58586502,257,16.75337791,257,5.03600502,
256,17.62135887,256,2.996868372,256,16.46210098,256,16.63415146,256,5.051697254,
255,17.64672852,255,3.008372545,255,16.35395813,255,16.54306793,255,5.070074558,
254,17.28505707,254,3.155524969,254,16.22771645,254,16.56942558,254,5.115625858,
253,17.02510262,253,2.941538334,253,16.24198341,253,16.53573418,253,5.081514835,
252,16.90292549,252,2.909396172,252,16.13759041,252,16.31194687,252,5.033171177,
251,16.74699402,251,2.895446539,251,16.09289169,251,16.4157505,251,5.081974506,
250,16.81261253,250,2.88856411,250,15.99256229,250,16.20202446,250,5.126400471,

plaque6,
plaque6
Collection Time: 2025-03-26 1:48:11 PM
Operator Name  :
Scan Version 6.2.0.1588
Parameter List :
Instrument  Cary 7000
Instrument Version  3.00
Method Log     :
Method Name    :
Date/Time stamp: 2025-03-26 1:17:06 PM
Method Modifications:
ConcentrationReportSelected Changed: 2025-03-26 1:17:06 PM, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 2025-03-26 1:17:06 PM, Old:ON, New:Choice 0
MCAReportSelected Changed: 2025-03-26 1:17:06 PM, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 2025-03-26 1:17:06 PM, Old:ON, New:Choice 0
X Start nm Changed: 2025-03-26 1:19:29 PM, Old:800.000, New:2500.000
X Stop nm Changed: 2025-03-26 1:19:29 PM, Old:200.000, New:250.000
UVVIS Scan Rate nm Changed: 2025-03-26 1:19:29 PM, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 2025-03-26 1:19:29 PM, Old:  602.007, New:  600.000
Baseline Correction Changed: 2025-03-26 1:19:29 PM, Old:0, New:2
Sipper Type Changed: 2025-03-26 1:19:29 PM, Old:Internal RSA, New:External sipper
Y mode Changed: 2025-03-26 1:19:59 PM, Old:Abs, New:%R
Y min Changed: 2025-03-26 1:19:59 PM, Old:     0.00, New:    -5.00
Y max Changed: 2025-03-26 1:19:59 PM, Old:     1.00, New:   105.00
End Method Modifications
<Current Wavelength> , 250.000
<SBW (nm)> , 2.00
<Energy> , 3162.28
<Slit Height> , Full

plaque5,
plaque5
Collection Time: 2025-03-26 1:54:05 PM
Operator Name  :
Scan Version 6.2.0.1588
Parameter List :
Instrument  Cary 7000
Instrument Version  3.00
Method Log     :
Method Name    :
Date/Time stamp: 2025-03-26 1:17:06 PM
Method Modifications:
ConcentrationReportSelected Changed: 2025-03-26 1:17:06 PM, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 2025-03-26 1:17:06 PM, Old:ON, New:Choice 0
MCAReportSelected Changed: 2025-03-26 1:17:06 PM, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 2025-03-26 1:17:06 PM, Old:ON, New:Choice 0
X Start nm Changed: 2025-03-26 1:19:29 PM, Old:800.000, New:2500.000
X Stop nm Changed: 2025-03-26 1:19:29 PM, Old:200.000, New:250.000
UVVIS Scan Rate nm Changed: 2025-03-26 1:19:29 PM, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 2025-03-26 1:19:29 PM, Old:  602.007, New:  600.000
Baseline Correction Changed: 2025-03-26 1:19:29 PM, Old:0, New:2
Sipper Type Changed: 2025-03-26 1:19:29 PM, Old:Internal RSA, New:External sipper
Y mode Changed: 2025-03-26 1:19:59 PM, Old:Abs, New:%R
Y min Changed: 2025-03-26 1:19:59 PM, Old:     0.00, New:    -5.00
Y max Changed: 2025-03-26 1:19:59 PM, Old:     1.00, New:   105.00
End Method Modifications
<Current Wavelength> , 250.000
<SBW (nm)> , 2.00
<Energy> , 3162.28
<Slit Height> , Full

plaque4,
plaque4
Collection Time: 2025-03-26 2:00:32 PM
Operator Name  :
Scan Version 6.2.0.1588
Parameter List :
Instrument  Cary 7000
Instrument Version  3.00
Method Log     :
Method Name    :
Date/Time stamp: 2025-03-26 1:17:06 PM
Method Modifications:
ConcentrationReportSelected Changed: 2025-03-26 1:17:06 PM, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 2025-03-26 1:17:06 PM, Old:ON, New:Choice 0
MCAReportSelected Changed: 2025-03-26 1:17:06 PM, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 2025-03-26 1:17:06 PM, Old:ON, New:Choice 0
X Start nm Changed: 2025-03-26 1:19:29 PM, Old:800.000, New:2500.000
X Stop nm Changed: 2025-03-26 1:19:29 PM, Old:200.000, New:250.000
UVVIS Scan Rate nm Changed: 2025-03-26 1:19:29 PM, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 2025-03-26 1:19:29 PM, Old:  602.007, New:  600.000
Baseline Correction Changed: 2025-03-26 1:19:29 PM, Old:0, New:2
Sipper Type Changed: 2025-03-26 1:19:29 PM, Old:Internal RSA, New:External sipper
Y mode Changed: 2025-03-26 1:19:59 PM, Old:Abs, New:%R
Y min Changed: 2025-03-26 1:19:59 PM, Old:     0.00, New:    -5.00
Y max Changed: 2025-03-26 1:19:59 PM, Old:     1.00, New:   105.00
End Method Modifications
<Current Wavelength> , 250.000
<SBW (nm)> , 2.00
<Energy> , 3311.31
<Slit Height> , Full

plaque3,
plaque3
Collection Time: 2025-03-26 2:06:35 PM
Operator Name  :
Scan Version 6.2.0.1588
Parameter List :
Instrument  Cary 7000
Instrument Version  3.00
Method Log     :
Method Name    :
Date/Time stamp: 2025-03-26 1:17:06 PM
Method Modifications:
ConcentrationReportSelected Changed: 2025-03-26 1:17:06 PM, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 2025-03-26 1:17:06 PM, Old:ON, New:Choice 0
MCAReportSelected Changed: 2025-03-26 1:17:06 PM, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 2025-03-26 1:17:06 PM, Old:ON, New:Choice 0
X Start nm Changed: 2025-03-26 1:19:29 PM, Old:800.000, New:2500.000
X Stop nm Changed: 2025-03-26 1:19:29 PM, Old:200.000, New:250.000
UVVIS Scan Rate nm Changed: 2025-03-26 1:19:29 PM, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 2025-03-26 1:19:29 PM, Old:  602.007, New:  600.000
Baseline Correction Changed: 2025-03-26 1:19:29 PM, Old:0, New:2
Sipper Type Changed: 2025-03-26 1:19:29 PM, Old:Internal RSA, New:External sipper
Y mode Changed: 2025-03-26 1:19:59 PM, Old:Abs, New:%R
Y min Changed: 2025-03-26 1:19:59 PM, Old:     0.00, New:    -5.00
Y max Changed: 2025-03-26 1:19:59 PM, Old:     1.00, New:   105.00
End Method Modifications
<Current Wavelength> , 250.000
<SBW (nm)> , 2.00
<Energy> , 3311.31
<Slit Height> , Full

plaquenoire,
plaquenoire
Collection Time: 2025-03-26 2:12:38 PM
Operator Name  :
Scan Version 6.2.0.1588
Parameter List :
Instrument  Cary 7000
Instrument Version  3.00
Method Log     :
Method Name    :
Date/Time stamp: 2025-03-26 1:17:06 PM
Method Modifications:
ConcentrationReportSelected Changed: 2025-03-26 1:17:06 PM, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 2025-03-26 1:17:06 PM, Old:ON, New:Choice 0
MCAReportSelected Changed: 2025-03-26 1:17:06 PM, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 2025-03-26 1:17:06 PM, Old:ON, New:Choice 0
X Start nm Changed: 2025-03-26 1:19:29 PM, Old:800.000, New:2500.000
